Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-DK-A2I1-01A-11R-A180-07	0.087118745232933	0	0.194613131738741	0.0499210711228785	0	0.0353359938752318	0.030537541400227	0.0127440268917961	0.0497871730035315	0.00550440382589938	0	0.0357143893772582	0.00610873155444891	0.0653438372952425	0.142732644398692	0.147772433236754	0.078624445996189	0	0.0560267144816956	0	0	0.00211471656848151	0.12	0.1209013865464	1.0296168144308
TCGA-ZF-AA52-01A-12R-A39I-07	0	0	0.026113483886499	0.0942453889086548	0	0.00407028460366599	0	0	0.0437312023345137	0	0	0.0624905474404019	0	0.409202287228028	0.02638976115545	0.219041752163334	0.0324545468755951	0	0	0.0562068873889754	0	0.026053858014882	0	0.382677649202095	0.946688684215444
TCGA-E7-A5KE-01A-11R-A28M-07	0.205300874038667	0	0.0149690158061843	0	0.0774759189078258	0	0	0	0.0738507295483432	0.00604448779045189	0.11990178593994	0	0.02058374870005	0.10783767850874	0	0	0	0.359629332375921	0.0117861271545682	0	0	0.00262030122930892	0.54	0.0139436142299058	1.12070030892906
TCGA-K4-A3WS-01A-11R-A22U-07	0.0853608597387485	0	0.0412799309302933	0.138241093415968	0	0.0659374849814674	0.0381578419990335	0	0.0563553846231432	0	0	0.0219736369582466	0.0188579179331814	0.0631668686074296	0.178157085851962	0.132604168139964	0.0524375582606792	0	0.107470168559884	0	0	0	0	0.40908622355608	0.912493442078752
TCGA-GC-A3YS-01A-11R-A23N-07	0	0	0.0179048021128925	0.00941129579461899	0	0.239616977025553	0.0331498055386871	0	0.034752835723359	0	0.00736894789984673	0.0572394084837207	0	0.185563609234901	0.0101834594542878	0.213097946517762	0.0732198966552227	0.0584213691024121	0.0598237096007336	0	0	0.000245936856003141	0	0.315087416035077	0.957465174144619
TCGA-BL-A13I-01A-11R-A13Y-07	0.00242157469053372	0	0	0.0337650198891951	0	0.180343705446707	0.003720748455877	0.0260970761580123	0.0445491357785032	0	0	0.00810357751146292	0.0191654650622323	0.029622369349712	0.0205254094272014	0.55406512470302	0	0	0.0776207935275437	0	0	0	0	0.612066907390627	0.797765036083924
TCGA-4Z-AA7Q-01A-11R-A39I-07	0.00289300761281051	0	0.0493017355945954	0.281658085319814	0	0.00633602905844333	0.099586752020952	0.0492206472028467	0.0566473616357131	0.0259435449351947	0	0.0193637770442346	0.00110842157836448	0.0464229977620339	0.183477897859335	0.101778505305767	0	0.0204138502131329	0.0558473868567627	0	0	0	0	0.432518391617868	0.90414729075711
TCGA-ZF-A9R4-01A-11R-A38B-07	0.00601505146065402	0	0.0354119429093985	0.161423110952808	0	0.0658074337934612	0.134569023788247	0.0620930490521554	0.00482391646347449	0.0420068807457048	0.0199836164542809	0.0816466731276171	0	0.0398146175725204	0.0963616943021188	0.159283367547627	0.0210889435091072	0.00154255067121851	0.0681281276496066	0	0	0	0.25	0.0711402884790615	1.07089221706275
TCGA-K4-A4AC-01A-21R-A26T-07	0.000249988346897179	0	0	0.0513279724098307	0	0.148269232030187	0.0467661755014795	0.00433465795072045	0.00729308306130325	0	0.0309691330896389	0.0115104139056504	0	0.272706180239748	0.112313166140817	0.273330541870051	0.0268055305927873	0	0	0.0141239248608896	0	0	0	0.294089399603985	0.983733871400646
TCGA-4Z-AA7M-01A-11R-A39I-07	0.0785607844733636	0	0.0688745311830774	0.0669766810907989	0.10412781478373	0	0	0.0207349406836094	0.05559301776225	0	0.0699420122684415	0	0.0128976849979914	0.364919650023733	0.0396485211017593	0.0666882318566925	0	0	0	0.0470110425881029	0.0040250871864497	0	0.11	0.125684592776339	1.05495385917113
TCGA-ZF-AA4X-01A-11R-A38B-07	0.0255796132243533	0.00579807310720423	0.0507992677448429	0.0601954561996004	0.0114359386966164	0.0999910120979189	0	0.0116387019176623	0.11886593493583	0	0	0.0239063699472313	0.0103505277674368	0.0498276383810092	0	0.013240127530303	0	0.503647480526603	0	0.0147238579233878	0	0	0.62	0.00479440871873049	1.17595594927247
TCGA-DK-A3IN-01A-11R-A20F-07	0.0610079782282159	0	0.0732858887162656	0.114934140493239	0	0.0551553807151804	0.0298361721047375	0.0462219440550607	0.0455128918490415	0	0	0.0293893400475361	4.11677947849191e-05	0.111612221424203	0.0547911004125949	0.2838828623666	0.053117322493088	0	0.0211270967883292	0	0	0.0200844925111227	0.01	0.264993586256418	0.975053620306828
TCGA-E7-A3X6-01A-12R-A22U-07	0.0130937000109034	0	0.0183098379635605	0.159730671597957	0	0	0.109023632636406	0.108116804633742	0.0426620165724749	0.00237168167127576	0	0.066893586654153	0	0.0510991707044094	0.12078275212459	0.119258097499642	0.0637128670632057	0.0357022551872906	0.078818503544646	0	0	0.0104244221357444	0	0.345352625354657	0.942594018231853
TCGA-E7-A7DU-01A-11R-A32O-07	0	0	0.0320898473301585	0.0857052376843528	0	0.224159828031318	0	0.0467625587731326	0.107854498051696	0	0	0.0410372252476566	0	0	0.0105645512751176	0.255406145105337	0	0.105798025756817	0.0895461758608174	0	0	0.00107590688359646	0.66	0.00193958372526473	1.08716965165669
TCGA-ZF-AA4W-01A-12R-A38B-07	0.00293951193351638	0	0.0963855577589629	0.0746591180369735	0	0	0	0.0322004693492281	0.0107914750520668	0	0	0.150127340495574	0	0.139125049395459	0.177991762814616	0	0	0.2138236777786	0.0880616734562243	0	0.00752586084778826	0.00636850308099042	0.09	0.138007701787692	1.0911402368555
TCGA-S5-A6DX-01A-11R-A31N-07	0.0352876432825417	0	0.134918467849922	0.142034802718944	0	0	0.00817128781844707	0.0362342252138685	0.146703241554076	0	0	0.0536214342864187	0.00734439688972231	0.071970188553475	0.145142526803158	0.125157145167856	0.0115960393485372	0	0.0818186005130331	0	0	0	0.63	0.00455887386998672	1.08479592160218
TCGA-CF-A47W-01A-11R-A23W-07	0	0	0.0134551213117423	0.125711589721328	0	0.0906906131434104	0	0	0.0726506678217318	0	0	0.172752933036963	0.0650515051402665	0.024159686361737	0.0324223373099029	0.195758597881686	0.0213524574507222	0.00653795517833426	0.168331227121693	0	0	0.011125308520484	0.85	-0.0194891127340908	1.11476286577479
TCGA-CF-A47Y-01A-11R-A23W-07	0.0881904620901724	0	0.0298054244234969	0.0992492642901136	0	0.215021831361161	0	0	0.118171583209685	0	0	0.124154752262734	0.00158252995270545	0.00630518646319747	0.0247839425538216	0.119998213955262	0.0274129401513504	0	0.124345505585731	0	0	0.0209783637005684	0.65	0.00302145412759291	1.09756708992646
TCGA-GU-AATQ-01A-11R-A39I-07	0	0.00327164664821313	0	0	0	0.182878011443125	0	0.0612378726021132	0.0123548141375598	0.00765694672192544	0	0.0578760901983517	0	0.313513383786584	0.180095362015712	0.129514146290142	0.018449513125788	0	0.0331522130304861	0	0	0	0.01	0.233096748595696	1.0228876073749
TCGA-GU-A767-01A-11R-A32O-07	0.0409495036875751	0	0.0118536633099877	0.031804535174646	0	0.107014969501298	0	0.0270897444704164	0.0715044963849761	0	0	0.0895580324338834	0.00552590734618108	0	0.150370345614683	0.239382864945177	0.0100876031228787	0.0420976247623737	0.172760709245924	0	0	0	0.6	0.00682580514806481	1.10147647430753
TCGA-CU-A3KJ-01A-11R-A21D-07	0	0	0.00188832701314058	0.0839772147913825	0	0.259356295271387	0.064224999838923	0.0376471916606127	0.00165990407150905	0	0.0322684878619591	0.00658604938043788	0.00696158296566201	0.191806804782884	0.0821583956321911	0.0841154430686217	0.0181616505804884	0.0333180865650044	0	0.0758939723488809	0	0.0199755941669155	0.38	0.031804513657881	1.08896794626392
TCGA-E7-A7XN-01A-11R-A352-07	0.00208738544990827	0	0.00342492615401191	0.425644728599338	0	0	0.112855502371249	0.0550388339267853	0.00848222579166276	0	0.0374425353008282	0.0418725108097221	0.00271341381807929	0	0.16312689093758	0.083825524143572	0.0223908510501975	0.0141274390116968	0.0269672326353691	0	0	0	0	0.315417160704706	0.983456492631542
TCGA-CF-A47V-01A-11R-A23W-07	0.0185988541075673	0	0.0192452476480486	0.229683654986099	0	0.040625379669552	0	0.0674779298462143	0.131097357341891	0	0	0.0961089713833004	0.0826753213789765	0	0.0376825774440292	0.0737261737841206	0.0467656587171387	0.0972067985735091	0.0591060751195533	0	0	0	0.32	0.0472745173260017	1.08154843297991
TCGA-CF-A9FM-01A-11R-A38B-07	0	0	0	0.0781822152517266	0	0.126218334381355	0	0.00525997378905848	0.13368731937357	0	0	0.0801517071148821	0.0133347742253478	0.0231357482647444	0.055261251135854	0.0802474372316106	0.100494600232417	0.187496021455059	0	0.0818153882233548	0	0.0347152293210202	0.31	0.0523925683405242	1.08583942087213
TCGA-BT-A20V-01A-11R-A14Y-07	0	0	0.0115675664738036	0.119882792484912	0	0.139556192688622	0.0885220354493705	0.0341103745273682	0.00358459064625887	0	0	0.122638599148826	0.0742931174176876	0.124835615735544	0.106760321429178	0.0152250087710862	0.0544326463682935	0.0361891611345089	0.0617526384456866	0	0.00664933927885312	0	0.08	0.144104474344257	1.04126543414334
TCGA-FT-A61P-01A-11R-A30C-07	0.00371690138048752	0	0.0126705268910918	0.0913166120051871	0	0.0283689357121908	0.105281695368836	0.0451539486817999	0	0	0.0123093465213807	0.0550678070936299	0.015974005806316	0.223897929070813	0.101665815229731	0.156229590869029	0.0348222558137921	0.00987212456350205	0.103652504992212	0	0	0	0.01	0.265283690342828	0.982405255792168
TCGA-YC-A89H-01A-11R-A36F-07	0.0134638133477509	0	0.10759343655307	0.0479752593365089	0.0277130792592296	0	0.0390007658578233	0	0.00314950066111734	0	0.0293323499758828	0.0375298101028856	0	0.380263913567765	0.0744553707500927	0.199714855484642	0.0198895556314721	0	0	0.0177057333332995	0.00105425079955347	0.00115830533890637	0.01	0.274168635639341	0.998401762328572
TCGA-FJ-A3Z7-01A-12R-A23N-07	0.0483888339316349	0	0	0.168618388850697	0	0.269556689183695	0.0669443157094357	0.0242381589129701	0	0	0.0711987592425786	0	0.018292329409057	0.0550126164049178	0.114928847251398	0.0520693949411683	0	0.0214323427297516	0	0.0855141593897577	0	0.003805164042938	0.47	0.0162713004767811	1.10811525943048
TCGA-XF-A9SJ-01A-11R-A39I-07	0.0203518128355431	0	0.0817709472842023	0.208099299096734	0	0.0702918983269423	0.0704828005358589	0.000635509587008144	0.0226999880599032	0	0.070688988976861	0.0208518324533665	0	0.0779447481760497	0.137392136513907	0.187807924679071	0.000116928481260288	0	0.0308651849932926	0	0	0	0	0.340128063590289	0.947289105082702
TCGA-FD-A62P-01A-32R-A30C-07	0.00901156575093605	0	0	0.0929079115898053	0	0.0746281123607584	0.0565749597785533	0.0392789706699973	0.0219527331763991	0.0130622418856296	0	0.0134197436738445	0	0.333219639378914	0.0609003841597071	0.217979062716934	0	0.014054600229893	0.0448875653247139	0	0	0.00812250930391478	0	0.414588251921865	0.915027490922605
TCGA-S5-AA26-01A-11R-A38B-07	0	0.00458028235375351	0.010267753738678	0.0172605304437753	0	0.205208964219953	0	0.142871184865796	0.0737121232857775	0	0	0.169889569451683	0.0118259016293792	0.0936082433484823	0	0.141897004948573	0.0275076932152367	0.0428307489758565	0.04501812714	0	0.0135218723830562	0	0.83	-0.0163780568025372	1.11821942161297
TCGA-UY-A78M-01A-21R-A352-07	0.0298859423887268	0	0.166187816810882	0.0184401820100989	0	0.0739596190202746	0	0	0.0419430748119543	0	0	0.0452206584026421	0	0.443877370308821	0.0307511851049652	0.0585969649097654	0	0.0415358013440701	0.0480636115400468	0	0	0.00153777334775194	0.32	0.045494400099416	1.10594151875175
TCGA-GC-A3RC-01A-11R-A22U-07	0.00294713224315926	0	0	0.122788226088168	0	0.141483885981751	0.0429784177847624	0.0179097769618341	0.033908903696968	0	0.0536585573765802	0.0116797585290739	0	0.255839143719072	0.0595598041982862	0.226575607279003	0.0109454930528344	0.00805385274501071	0.0116714403434963	0	0	0	0	0.459451227805547	0.888067562744167
TCGA-XF-A9T3-01A-11R-A42T-07	0.0292802745418484	0	0.0372716632184865	0.0640997761364554	0	0.0922237933148052	0.0286392244135197	0.0340649272185018	0.03998319769258	0	0.0259293908338571	0.034515911001628	0	0.293700410208257	0.0861326992771748	0.146307359772683	0	0	0.0878513723702033	0	0	0	0	0.422198448033036	0.906969629011035
TCGA-XF-AAMQ-01A-11R-A42T-07	0.00120077628168827	0	0.0931351879345161	0.217546105747421	0	0.0368861338259232	0.0845011117062803	0.0964633396899581	0.00618782105196289	0.0552497430458793	0	0.0227853743351035	0	0	0.0910618013132963	0.0997535548403257	0.0765646865257099	0.0648098053439238	0.0507841174567836	0	0.00307044090122783	0	0	0.330701639561793	0.948359513631526
TCGA-BT-A42E-01A-11R-A23W-07	0.00263491277672541	0	0.00233256984751683	0.129655407789221	0	0.124080380664082	0.00277230981981299	0.0692759758334931	0.0779693513609811	0	0	0.0829473949163368	0	0.113841246672224	0.151922429635515	0.126113703642111	0.059016364960066	0.0197313471782449	0	0.0377066049036712	0	0	0	0.322595451045161	0.962738217832344
TCGA-BL-A0C8-01A-11R-A10U-07	0.0149456583183036	0	0.00186132980587045	0.00913015914138033	0.0168625470006445	0	0	0.0119743840553468	0.081922929560698	0.0143548331412622	0.0603652497111646	0	0.0646689479623645	0.220055443032785	0.0252522813632044	0.371254683162882	0	0.101736800511428	0	0	0.00561475323266644	0	0.61	0.0066522565399261	1.12775859407636
TCGA-GU-A763-01A-11R-A32O-07	0	0	0.0260548965933837	0.0563035037549096	0	0.21168266153599	0	0.105333025486846	0.00291106640781546	0.0709282528592579	0	0.190111433198482	0	0.00574807686703295	0.022033320025585	0.107069157759731	0.114241463041029	0.0170013963299048	0.0705817461400323	0	0	0	0.36	0.0380352802881079	1.10890492223323
TCGA-DK-A3IK-01A-32R-A21D-07	0.0307318530999054	0.0391883059528204	0.26204011227997	0.0644415941938457	0	0.0931551709851064	0	0.0171755765667368	0.0438531099605059	0	0	0.0764306252592669	0	0.129201709850194	0.0778093612994128	0.0816301321904863	0.00630810669151806	0.0118797971250885	0.0661545445451422	0	0	0	0.75	-0.00616959506258212	1.07045527139907
TCGA-DK-A2I6-01A-12R-A18C-07	0	0.00515509601312457	0.00438404248045896	0.138083996608405	0	0.272853508548978	0.0403115958344212	0.0153490563699258	0	0	0.0503544108910875	0	0.0248922327896693	0.0859883858769708	0.0225822136436736	0.0840493487951353	0	0.241659515429056	0	0.0143365967190938	0	0	0.18	0.0956480525292001	1.07320853765899
TCGA-XF-AAN4-01A-11R-A42T-07	0.00429050784115932	0.00458319684061273	0	0.0628882051306962	0	0.0815533949280575	0.0432656451888241	0	0.0104277213132484	0.00685850740335104	0	0.0568250450482091	0.0641615717407615	0	0.14917202639967	0.219887701795137	0.0170764741693926	0.0226038853813567	0.224928218838481	0	0.0283279898262779	0.00314990815476549	0	0.501535397869952	0.8648830504614
TCGA-XF-AAN5-01A-11R-A42T-07	0.00993376847598697	0	0.0319728822438126	0.12066722816767	0	0.194351932200054	0.131596145771525	0.000840186284054857	0	0	0.0727028597886869	0.0350996044894176	0.00643715742398405	0.0974072096956829	0.105940549180229	0.133810759685118	0.0113976651185155	0	0.0303123736660421	0	0.0120650036759617	0.00546467413325912	0	0.322175396265743	0.955096963072829
TCGA-FD-A3SN-01A-12R-A22U-07	0	0	0.0338248738164673	0.184016596845656	0	0	0	0.0338384485762185	0	0	0	0.170359911756076	0	0.304557067019688	0.054186811853832	0.143004195628742	0.0046868232671052	0.0251922796695592	0.0420928313538589	0	0	0.00424016021279703	0.0600000000000001	0.1531839562197	1.06221763396272
TCGA-FD-A3N5-01A-11R-A21D-07	0	0	0.0149918175237995	0.0753444191959535	0	0.0252121219171353	0.0864252485283858	0.042837593617184	0.0021285069643453	0	0.00394425949464115	0.0663358969935103	0	0.473987082372015	0.00963434526179238	0.124729604801975	0.0135613984039512	0.012262208532703	0	0.038334717416925	0	0.0102707789756828	0.02	0.207486928556496	1.05177966810029
TCGA-ZF-A9RM-01A-11R-A38B-07	0.06593478689824	0	0.018650729499399	0.132810884569494	0.0171721805065916	0.0620860056931954	0	0.0456656103243779	0.251921049928726	0	0.0525893988707641	0.0041391870100898	0.0255593888836192	0	0	0.0767351103690258	0.00244050402372483	0.183377901418809	0	0.0542944205066667	0.00662284149727737	0	0.79	-0.0136201029720078	1.10860152109786
TCGA-DK-A3IT-01A-31R-A20F-07	0.0376125812414095	0	0.184869971812345	0.0536868491139081	0	0.152421401343854	0	0	0.0436525614834792	0	0	0.0465251560524341	0.021854197903789	0.0522504803739933	0.110437805756859	0.113583255500858	0.0151993426278938	0.0264652609624567	0.140868168414622	0	0	0.000572967412097875	0.19	0.0866426211088742	1.03928294156714
TCGA-GU-A762-01A-11R-A33J-07	0.0105275975772517	0	0.0234806002642624	0.23317189586867	0	0	0.174953667401288	0.0249091759326119	0.0380125557699039	0	0.10203449667158	0	0.0076742254099113	0.0135959682157927	0.129102668202268	0.181566579309247	0.0149096598373669	0.0104799460133455	0.0355809635265009	0	0	0	0	0.513266512656814	0.858320463485406
TCGA-E7-A85H-01A-11R-A352-07	0.0475494632739857	0	0.0860508484966303	0.206937315071635	0	0	0.111598055813366	0.0386879192354629	0.0895728725953398	0	0.0078210682528133	0.0129468929685642	0	0.0940451060845409	0.113422502154605	0.132381154379974	0.051401553506939	0.00758524816614408	0	0	0	0	0.11	0.125658682693428	1.03470399594729
TCGA-SY-A9G5-01A-11R-A38B-07	0.000721232312764353	0	0.0174579430364621	0.199057976726007	0	0.0389995767163725	0.0306213340142838	0.125183766131478	0.0146743632031355	0	0.0231366174965824	0.0526373121187664	0.00513267085282139	0.0701637057784427	0	0.144750068348691	0.00589094471168736	0.202680715798088	0.068891772754417	0	0	0	0	0.391540140816346	0.921549969675692
TCGA-CU-A0YR-01A-12R-A10U-07	0.0702366888748313	0	0.0626287106461679	0.0544658119365796	0	0	0.0759523469509215	0.0363452658502328	0.0194859609098588	0	0	0.0275550123083297	0	0.381501399734552	0.0578918530691646	0.126530934031736	0.0458951879709103	0.0165744985145678	0.0249363292021476	0	0	0	0.02	0.199739005933075	1.02660733576655
TCGA-UY-A78O-01A-12R-A33J-07	0.149805173382183	0	0.218618830417806	0.0185854576538684	0	0.0413226833576588	0	0.057582643234143	0.0787171988330396	0	0.0064970785789128	0	0	0.246801288873724	0.00399617481069352	0.0813426683516819	0.0385184007853832	0.0346147651809831	0	0.0235976365399228	0	0	0.19	0.0884778506085319	1.04468337968719
TCGA-XF-A9SH-01A-11R-A39I-07	0.00018811004185045	0.00930373727185527	0.112395763800571	0.0553453702517845	0	0.105489679271609	0	0.00613918649061945	0.0964621321254606	0	0	0.00167705920695727	0.0131169398159281	0.123761665970422	0.0124496820982257	0.239721858280188	0.129648655580905	0.0370948602228854	0.0261802105871956	0.0138388751213861	0.0171862138621574	0	0.13	0.114274663161685	1.03566294507913
TCGA-FD-A3SS-01A-12R-A22U-07	0.0568557403961735	0	0.0131755819085132	0	0	0.168486383348016	0	0.0640847723346716	0	0	0.00170760799066654	0.0244058251984906	0	0.157899522619084	0.0755932465187275	0.294530350172198	0	0.119634972671188	0	0.0144446951383522	0.0085094766934985	0.000671825010420683	0.2	0.0828870217008158	1.07305306422064
TCGA-BT-A3PJ-01A-21R-A220-07	0.000889065209306253	0	0.00548623000462219	0.0584844811916103	0	0.187027461818488	0.0361405141559612	0.050853124081122	0.00916426976893369	0	0.0405058483645289	0.0511241596477084	0	0.152592483266348	0.146174539758568	0.145431888776095	0.00573513371478309	0.00154305839143136	0	0.108847741850494	0	0	0.01	0.251880826594279	0.999590561751771
TCGA-ZF-AA58-01A-12R-A42T-07	0.00221544655948648	0	0.0182355072389969	0.117521556167	0	0.0283503437547377	0.0937683763609104	0.0247972935919034	0.02663991266879	0	0.0327506603180219	0.00777825598602482	0	0.273097442428225	0.120890293178995	0.231762542713893	0.000684900806364097	0	0	0.0159679437873651	0	0.00553952443928685	0	0.388980333494082	0.928813601315492
TCGA-CF-A9FL-01A-11R-A38B-07	0.00175807787364555	0	0.240942629220269	0.0354237103584816	0	0.0668729002512694	0	0.0471330181505556	0.0362886454322341	0.00621144374164708	0	0.055373288432058	0.00531357516376445	0.0540150508297697	0.0357069197970357	0.237520822729643	0.112738466348508	0.0125909682849236	0.0521104833861944	0	0	0	0.9	-0.024470191275559	1.07383967353386
TCGA-XF-A9T2-01A-11R-A42T-07	0.0248747681988115	0	0.00060240121550966	0.0632155143615397	0	0.0255313603087419	0	0.00376431916721586	0.0474337836534883	0	0	0.0952143621712149	0	0.388512552094868	0.00430870683486984	0.131020590739235	0	0	0.215521641254505	0	0	0	0	0.651966342127374	0.765275375675604
TCGA-KQ-A41P-01A-12R-A33J-07	0.0115524137831935	0	0.00835402661535143	0.0203099005824063	0	0.0483435652435919	0	0.0196129866022892	0.00949638283851353	0.0128950290375177	0	0.0474699142576604	0	0.454960682345316	0.0482187355772751	0.219712579129085	0	0.0211342578477854	0.0779395261400148	0	0	0	0	0.47872920999471	0.886518595033697
TCGA-DK-AA6X-01A-12R-A42T-07	0.0188902361264251	0.0162406897307827	0	0.0321483348471865	0	0.115399344072676	0	0.0565652791866923	0.0843659084092313	0	0	0.0211046761916486	0.0108926097837025	0.0380721962027097	0.0529873597328608	0.124564396757189	0.268139560241256	0.0310438869871062	0.124784456137439	0	0	0.00480106559309474	0.14	0.103472110344432	1.03930129629547
TCGA-CU-A0YO-01A-11R-A10U-07	0.000389999061954228	0.00372003359969192	0.000848442217714937	0.069354870681945	0	0.227963372854867	0.0158950064265487	0	0.0738015603329279	0.0288846372489301	0	0.0261442502947154	0	0.0614622136812148	0.0935094619988189	0.102646029493523	0.0534547458982438	0.141375231891935	0.0952164809295826	0	0	0.00533366338738676	0.11	0.127663195887347	1.04524242202601
TCGA-2F-A9KT-01A-11R-A38B-07	0.0199414666748381	0	0.0265489618815672	0.0610190047149727	0	0.0621614185356069	0	0.0570024785747303	0.024954879528411	0	0.017588934738556	0	0.014895252224334	0.30417835341527	0.0820653472059113	0.165815208157088	0.00973993658024427	0	0	0.0699826784361131	0.0192595238911462	0.0648465554412116	0.26	0.0649049455230612	1.09262005573729
TCGA-E7-A8O8-01A-11R-A36F-07	0	0.015241427181712	0	0.0945048408332881	0	0.122298541286264	0	0.0876937045230812	0.0250853575293847	0.0127958451510874	0	0.142892878756007	0.00243534223231338	0.154840560412918	0.0176564027607715	0.0923251101077819	0.0682578747865065	0.0580796229365468	0.105892491502338	0	0	0	0.28	0.0611952827336737	1.07533327736972
TCGA-UY-A78P-01A-12R-A36F-07	0	0	0.0131803870986323	0.108243537263413	0	0.0673930426012297	0.0491775705858876	0.0379579002859386	0.00741285499561172	0	0.00329091281845081	0.0228871892785819	0	0.432449169074524	0.0568890600283603	0.112621995549761	0.0130681078163273	0	0.03915599202401	0	0.0293621047417839	0.00691017583748828	0	0.550175292423753	0.834499467085381
TCGA-E7-A5KF-01A-11R-A28M-07	0	0	0.00555031335767507	0.0291603140827106	0	0.238614511463411	0	0.0916468065443896	0.187247498402631	0	0	0	0.00559837638965437	0.0251767226958097	0	0.104996036854598	0	0.20841817413933	0	0.0838025605515438	0.0187067425985357	0.00108194291971188	0.56	0.0113959221681589	1.10163489998795
TCGA-E7-A6ME-01A-22R-A32O-07	0.120403069002802	0	0.085675430401229	0.368560605042731	0	0.057195255101576	0.00382451177338652	0.0424907694095616	0.0409906501786766	0.0450818895499245	0	0.0586919553710378	0.000385723755926644	0	0.0645975926172017	0.0862270038264994	0	0.0113115460106548	0.0145639979587918	0	0	0	0.08	0.145760838615445	1.05659083911733
TCGA-FJ-A3ZE-01A-11R-A23N-07	0	0	7.14674557596507e-05	0.0649213334155924	0	0.329826567720033	0	0	0.0759601680611355	0	0	0.080342537378584	0	0.175966100036912	0	0	0	0.0824339261537998	0.179336863824372	0	0.00594717711556256	0.00519385883824867	0.99	-0.0496073262870448	1.12818019898117
TCGA-G2-AA3F-01A-12R-A42T-07	0.00526940623005812	0	0.0215927985335371	0.0774892929154536	0.00537082095553249	0	0	0.0158658951356724	0.0327552199746875	0.00908303166381035	0	0.142481443887802	0	0.166787768464728	0.0521357416309884	0.383851369218174	0	0.0291987919100858	0.05811841947947	0	0	0	0.56	0.0110107070004961	1.12195044535333
TCGA-KQ-A41R-01A-21R-A352-07	0.00187850765025731	0	0	0.0222349643642416	0	0.238023746902485	0	0.0299292862118984	0.131641683000434	0	0	0.131695872604369	0.0210809626909407	0.111791583995414	0.0158437298431059	0.137217200646096	0	0.0613629434174405	0.0972995186733183	0	0	0	0.77	-0.012136108206825	1.10619577629384
TCGA-E7-A7PW-01A-11R-A352-07	0.00782199598429265	0	0.0388289730334133	0.239087700886082	0	0.0158020677684926	0	0.165127857053553	0	0	0	0.0901894928399538	0.0227317146456022	0.0555047955783354	0.130967282139231	0.0778553208854421	0.00649172337050241	0.149591075815099	0	0	0	0	0.27	0.0620675355147556	1.10376751184559
TCGA-DK-AA76-01A-11R-A39I-07	0	0.0241731511744204	0.00586923743825157	0.00954997222503663	0	0.283853856560566	0	0	0.12507356718372	0	0	0.051492587273108	0.0199952696212917	0.17721531510327	0	0.139473079648792	0	0.076425611186776	0	0.0868783525847676	0	0	0.6	0.00704736221713277	1.09757335377585
TCGA-UY-A78N-01A-12R-A33J-07	0.0123743139554197	0	0.0188509129300074	0.13116482339252	0	0.128674556634209	0	0.0915144475316941	0.0838065945917739	0	0	0.0914870522809473	0.0409493413776522	0	0.0353302255968278	0.182429983234768	0.116196928114243	0.0168816379299185	0.0503391824300187	0	0	0	0.36	0.0370990386006466	1.07422118606441
TCGA-FD-A3B4-01A-12R-A206-07	0.0892035281644448	0.00614920679865947	0.0812530900179785	0.094419918427771	0	0.102715654397634	0.0305744736983454	0.0125817625458485	0.00252043920403619	0.00707521073362612	0.0206123156931934	0.0217091881053661	0	0.150540112966684	0.151936603543913	0.109995605651629	0.00369721555094253	0.00830995435362172	0.101619796017027	0	0	0.00508592412927916	0	0.403176515830126	0.914849377871918
TCGA-PQ-A6FN-01A-11R-A31N-07	0.0702692424102221	0	0.195512689429342	0.0942498862156564	0	0	0.000356446506138574	0.0353122000089156	0.0228645019196916	0.0248936729875411	0	0.0212119953388687	0	0.313802141143414	0.103030922620815	0.0730483476394976	0.0423659369590099	0	0.00308201682088776	0	0	0	0	0.346766365095541	0.94433280377651
TCGA-CF-A3MF-01A-12R-A21D-07	0.154252612393756	0	0.0479449763994798	0.127411138438709	0	0	0	0.077475757227694	0.117912037994915	0	0	0	0.0102145895003604	0	0	0.224101118248766	0.0369011999140548	0.155288065947494	0	0.0422552597545418	0	0.0062432441802299	0.28	0.0580647631359675	1.05597836294323
TCGA-UY-A9PA-01A-11R-A38B-07	0.0007259445041332	0	0	0.296587269352645	0	0.156209999885852	0.107733723813248	0.0687269810106019	0	0.02622896573002	0	0.0370703805544381	0	0.0148643419035101	0.0950229424266354	0.0827365530028737	0.0509547022587719	0.0483272171289367	0.00489225682652818	0.00991872160180648	0	0	0.26	0.0660581451053558	1.09558028942596
TCGA-CF-A1HS-01A-11R-A13Y-07	0	0.00326743635254434	0	0.00467908191205424	0	0.1471611982671	0	0.0190585779470619	0.022122040880903	0	0.00547238524106533	0	0	0.217124959098444	0.0586773878552363	0.171587926586743	0.29037689029044	0.0274114589222635	0	0.0313793540369925	0.00168130260915162	0	0.01	0.236211322772045	1.01033949094129
