"gene","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster"
"TOP2A",8.20820067472231e-05,-0.548897250666744,0.196,0.477,0.861696906832348,"2"
"SOCS5",8.22738854767218e-05,-0.314743392726264,0.039,0.325,0.863711249734625,"2"
"ZDHHC2",8.23837648788708e-05,0.353356419823275,0.412,0.177,0.864864763698386,"2"
"LURAP1L",8.3058756330924e-05,-0.348788261426354,0.176,0.49,0.87195082396204,"2"
"MFAP2",8.30624935664458e-05,-0.486232158497794,0,0.247,0.871990057460548,"2"
"LOC102724852",8.30624935664458e-05,-0.588613263211126,0,0.247,0.871990057460548,"2"
"AFAP1",8.36754050921379e-05,-0.305181657353856,0.02,0.276,0.878424402657263,"2"
"RAB14",8.3692424827624e-05,-0.277096330983455,0.392,0.79,0.878603075840397,"2"
"EIF2B1",8.40699717300301e-05,-0.291530385698387,0.176,0.502,0.882566563221856,"2"
"UBAC2",8.42346882879896e-05,-0.344679929270267,0.176,0.498,0.884295757647315,"2"
"EXOSC3",8.43299368724043e-05,-0.373617765257475,0.078,0.387,0.885295677286501,"2"
"BCKDHB",8.46744280646161e-05,-0.318198529778929,0.059,0.362,0.888912145822339,"2"
"RBBP8",8.7564341955852e-05,0.486003939676648,0.647,0.481,0.919250461852534,"2"
"BPNT1",8.76853088510325e-05,-0.291726578827211,0.176,0.551,0.92052037231814,"2"
"TMX2",8.77889488031843e-05,0.384969111759281,0.706,0.617,0.921608384535829,"2"
"SGMS2",8.85933171854634e-05,-0.38126709569928,0.039,0.309,0.930052643812995,"2"
"EXOSC2",8.86558207879579e-05,-0.396476563082296,0.078,0.358,0.930708806631983,"2"
"GLUL",8.98410478085714e-05,0.340461809685544,0.824,0.765,0.943151319894383,"2"
"ZFP62",9.02015225921136e-05,-0.388016239382575,0.059,0.337,0.946935584172008,"2"
"SPP1",9.18229685915417e-05,-0.455696230406353,0.02,0.272,0.963957524274005,"2"
"TRIP10",9.20739148428174e-05,-0.258319448674651,0.137,0.457,0.966591958019897,"2"
"EFNA5",9.2695825099124e-05,-0.538746859671262,0.059,0.329,0.973120771890604,"2"
"B4GALT3",9.31165311607738e-05,-0.310549383652987,0.275,0.65,0.977537344125804,"2"
"FAM117B",9.35911848148512e-05,-0.367820058406248,0.157,0.506,0.982520258186308,"2"
"EIF4B",9.40437934063806e-05,0.250177883744071,0.882,0.885,0.987271743180184,"2"
"MAFB",9.47997433799005e-05,-0.354023345717358,0.078,0.37,0.995207706002195,"2"
"CYB561A3",9.53059113689304e-05,-0.335043461924122,0.098,0.416,1,"2"
"CCSER2",9.57628868212413e-05,-0.344930356874723,0.235,0.617,1,"2"
"MAF1",9.72282915210017e-05,-0.28285300695093,0.137,0.477,1,"2"
"YAP1",9.77470747330469e-05,-0.291222018096135,0.216,0.576,1,"2"
"REV3L",9.79149321037144e-05,-0.316084180910024,0.196,0.539,1,"2"
"OSBPL6",9.80518531996827e-05,-0.284308871597531,0,0.243,1,"2"
"NHEJ1",9.80518531996827e-05,-0.379011484747705,0,0.243,1,"2"
"FYN",9.80518531996827e-05,-0.387255608821088,0,0.243,1,"2"
"TGS1",9.80842986677134e-05,-0.285714980043914,0.196,0.588,1,"2"
"NDUFS8",9.83647890529446e-05,-0.301635887893436,0.392,0.807,1,"2"
"GPATCH2L",9.93919866905125e-05,0.412545712712409,0.706,0.588,1,"2"
"XRN2",9.94965376375116e-05,-0.268135228033993,0.608,0.909,1,"2"
"RTL8C",9.96955023133026e-05,-0.31948450066996,0.314,0.679,1,"2"
"AARS1",9.97652221107663e-05,-0.395189085463952,0.157,0.453,1,"2"
"ACOX3",0.00010083692245482,-0.295674849503137,0.059,0.354,1,"2"
"GRAMD2A",0.000101167396549255,-0.310766055000829,0.02,0.28,1,"2"
"MYNN",0.000101525557260766,-0.32615022153514,0.255,0.63,1,"2"
"EXOSC5",0.000101749728676409,-0.329663832048167,0.157,0.494,1,"2"
"DDB1",0.000101921173763668,-0.287626052797631,0.51,0.819,1,"2"
"IVNS1ABP",0.00010308390558834,-0.305232921357944,0.294,0.716,1,"2"
"HMBS",0.000103568818708661,-0.343939900159794,0.039,0.321,1,"2"
"TMEM45B",0.000103583332098511,-0.388506887439442,0.039,0.313,1,"2"
"CCNF",0.000104367366446039,-0.287191638484697,0.059,0.346,1,"2"
"ALAS1",0.000104498401599942,-0.276398247811297,0.196,0.572,1,"2"
"SDHAP1",0.000105430145371493,-0.349866481753507,0.176,0.494,1,"2"
"ST8SIA6-AS1",0.000105938629565504,-0.382962639792968,0.176,0.539,1,"2"
"PGAP3",0.000106082886199572,-0.304194527905501,0.196,0.519,1,"2"
"ELL3",0.00010674429472812,-0.441402851362137,0.059,0.329,1,"2"
"WIPF2",0.000106959754182231,-0.334092568505837,0.431,0.765,1,"2"
"AP1G1",0.000107705010765257,0.272859759479611,0.902,0.86,1,"2"
"BSPRY",0.00010770767592823,-0.261453115093447,0.059,0.337,1,"2"
"RCHY1",0.000108139741305074,-0.356431299366746,0.216,0.547,1,"2"
"PDE7A",0.000109235167956164,-0.266173817258972,0.137,0.477,1,"2"
"CARNMT1",0.000112611979512579,-0.301928318293159,0.137,0.469,1,"2"
"SNHG5",0.000113133050717888,-0.337404141728667,0.588,0.955,1,"2"
"CD47",0.000113181837586327,0.284234513869872,0.804,0.757,1,"2"
"RMND1",0.000113527732744222,-0.358865410135124,0.078,0.354,1,"2"
"ZZZ3",0.000114330373766222,-0.316227487094019,0.216,0.556,1,"2"
"IFT122",0.000114596722569823,-0.336214856982287,0.098,0.395,1,"2"
"ENDOD1",0.000115033261622917,-0.307587026432543,0.059,0.333,1,"2"
"ERRFI1",0.000115220739017533,0.365268659033529,0.667,0.564,1,"2"
"ANKZF1",0.00011540048074869,-0.348608988330612,0.078,0.391,1,"2"
"CYP4Z2P",0.000115636286536256,-0.253543358364014,0,0.239,1,"2"
"AMOTL1",0.000115636286536256,-0.282013399687348,0,0.239,1,"2"
"CXCL2",0.000115636286536256,-0.416215376366673,0,0.239,1,"2"
"PPA2",0.000115785459486663,-0.342623036063946,0.392,0.77,1,"2"
"SSX2IP",0.000116121080358624,-0.306378194885125,0.118,0.407,1,"2"
"MAN1A2",0.000116178275127346,-0.295229553026982,0.216,0.547,1,"2"
"CEP57L1",0.000116514427696755,-0.355523414261768,0.098,0.403,1,"2"
"TRIM16",0.000117326837720095,-0.322304704019663,0.098,0.416,1,"2"
"PIK3C2B",0.000117598605116466,-0.27855711778845,0.078,0.379,1,"2"
"NCBP1",0.000117751674120003,-0.360379620335884,0.098,0.383,1,"2"
"C9orf78",0.000117882003122684,-0.311175245284485,0.333,0.745,1,"2"
"DAZAP1",0.000118227591288519,-0.265684605529029,0.157,0.477,1,"2"
"OSBPL11",0.000118851484186053,-0.257251064904715,0.118,0.412,1,"2"
"PATL1",0.000119688021741868,-0.294449596511478,0.02,0.267,1,"2"
"UBFD1",0.000120339686248425,-0.271073450821655,0.137,0.469,1,"2"
"ARHGAP21",0.000120431187418123,-0.306938426555069,0.294,0.654,1,"2"
"SLC12A7",0.000120968027784943,-0.26695254393953,0.078,0.354,1,"2"
"ZSWIM1",0.000121625322815996,-0.252026579090325,0.157,0.473,1,"2"
"HECTD4",0.000121808421658038,-0.265642366122823,0.216,0.556,1,"2"
"SPRTN",0.000122309205445328,-0.331439058393499,0.098,0.391,1,"2"
"TGDS",0.000122608027183038,-0.389368759225525,0.059,0.337,1,"2"
"MIR4458HG",0.000122860542734783,-0.313542221548056,0.176,0.498,1,"2"
"TMEM267",0.000123646390281081,-0.387091681365186,0.157,0.461,1,"2"
"GLE1",0.000125087947632746,-0.29574801935357,0.059,0.329,1,"2"
"B3GAT3",0.000125500178400939,-0.27718246924579,0.098,0.379,1,"2"
"DUSP22",0.000126493496644105,-0.324617127611988,0.039,0.309,1,"2"
"CDC37L1",0.000126611166237168,-0.320565993096973,0.098,0.379,1,"2"
"SDHAF3",0.000126772147430523,-0.309095890695211,0.137,0.486,1,"2"
"C2CD2",0.000127231306445791,-0.362403379223809,0.02,0.263,1,"2"
"LRRCC1",0.000127330001829078,-0.256883041410166,0.118,0.453,1,"2"
"SRGAP1",0.00012748290797906,0.400600112593383,0.608,0.481,1,"2"
"MXD1",0.0001274856515561,0.321597701495444,0.745,0.77,1,"2"
"CHMP5",0.000127604514245635,-0.337342071390413,0.412,0.827,1,"2"
"LINC00993",0.00012916262066971,0.430295718922844,0.529,0.28,1,"2"
"RNF213",0.00012962186895816,0.296052527517795,0.882,0.774,1,"2"
"ERV3-1",0.000129693036744007,-0.35191594978752,0.216,0.539,1,"2"
"BIRC2",0.000131437215607951,-0.263224277625566,0.353,0.741,1,"2"
"FAIM",0.00013146220795754,-0.372073176364797,0.157,0.453,1,"2"
"ELMO2",0.000132123206791418,-0.353880672095217,0.137,0.44,1,"2"
"MRM2",0.000132240212482068,-0.365242844800955,0.137,0.424,1,"2"
"SEPTIN6",0.000132776082357794,-0.30721880046371,0.078,0.391,1,"2"
"CBLB",0.0001328006161914,-0.251182942821051,0.118,0.428,1,"2"
"FOXJ2",0.000133012909079775,-0.2831398575973,0.02,0.276,1,"2"
"LSP1P5",0.00013317844243095,0.359820312063209,0.686,0.543,1,"2"
"ZNF692",0.000133439649759989,-0.406238482335775,0.059,0.325,1,"2"
"PTOV1",0.000134177007309272,-0.273639453611848,0.333,0.663,1,"2"
"MFAP3L",0.000136246251189459,-0.308945340338126,0,0.235,1,"2"
"ECM1",0.000136246251189459,-0.412977599575421,0,0.235,1,"2"
"VSNL1",0.000136246251189459,-0.496684648657638,0,0.235,1,"2"
"UXS1",0.000136511031565287,-0.277735218777308,0.039,0.313,1,"2"
"ADGRA3",0.000136849660710091,-0.316901621985291,0.078,0.37,1,"2"
"DFFA",0.00013816898932161,-0.318297190759779,0.216,0.556,1,"2"
"ATL2",0.000138386981044199,-0.349548390615378,0.235,0.576,1,"2"
"TOP1MT",0.000138391349369704,-0.337797043983118,0.059,0.333,1,"2"
"C4orf33",0.000138664904351703,-0.399385716779486,0.039,0.3,1,"2"
"HEATR1",0.000138695473229178,-0.273097880366029,0.137,0.477,1,"2"
"EYA3",0.000139038118139938,-0.296951334851264,0.235,0.568,1,"2"
"IGKC",0.000140689347640801,-0.344618230389506,0.059,0.317,1,"2"
"ZNF184",0.000142320883299285,-0.384198635744853,0.039,0.288,1,"2"
"CXCL16",0.000143641222895791,-0.365813555099886,0.078,0.366,1,"2"
"STARD3",0.000145027547685176,-0.344901349868392,0.078,0.35,1,"2"
"MICOS10-NBL1",0.000145089612934679,-0.255976836077876,0.02,0.263,1,"2"
"BAD",0.000145934942057837,-0.33012589094229,0.118,0.412,1,"2"
"RFK",0.000146143158463656,-0.304136104960272,0.078,0.354,1,"2"
"PGRMC2",0.00014644546611035,-0.262065928902342,0.431,0.827,1,"2"
"ATAD2B",0.000147020298023832,-0.275055206262158,0.157,0.461,1,"2"
"FOXN2",0.000147336902714418,-0.286175066926919,0.275,0.658,1,"2"
"OXA1L",0.000148255055801486,-0.321299883758004,0.333,0.634,1,"2"
"MTHFS",0.000148312567296733,-0.287601107577787,0.157,0.498,1,"2"
"USP45",0.000148436662191059,-0.304145559917874,0.118,0.412,1,"2"
"NLK",0.000148748112546884,-0.284023833582857,0.078,0.374,1,"2"
"PARP1",0.000149632114509734,-0.281306820509422,0.51,0.877,1,"2"
"RNASEH1",0.000149797730200409,-0.267197278160214,0.196,0.535,1,"2"
"ATP6V1C1",0.000150433128831295,-0.281934810958501,0.255,0.654,1,"2"
"ZNF516",0.000155389160940578,0.392760255940863,0.373,0.169,1,"2"
"CAPN1",0.000155458848599757,-0.316867027992493,0.137,0.444,1,"2"
"UBE2T",0.000155984099285687,-0.394087461182169,0.176,0.49,1,"2"
"STX12",0.000157363836961786,-0.325754353291741,0.196,0.551,1,"2"
"NAE1",0.000157421985047263,-0.333156569464122,0.275,0.712,1,"2"
"FDPS",0.000157772029901492,-0.335235750786096,0.431,0.807,1,"2"
"PTPN14",0.000158459418834409,-0.287782456295826,0.039,0.3,1,"2"
"ETFA",0.000158760512329486,-0.312567286062015,0.549,0.802,1,"2"
"NKAPD1",0.000159150886218774,-0.362164607517913,0.157,0.449,1,"2"
"TSGA10",0.000159619391805254,-0.328957654061062,0.02,0.272,1,"2"
"NFRKB",0.000159857711323545,-0.358941753344989,0.118,0.403,1,"2"
"TARBP1",0.000159905615027297,-0.29662287655941,0.196,0.576,1,"2"
"PRKAA1",0.000159905615027297,-0.308311572456978,0.196,0.576,1,"2"
"RUNX3",0.000160380566804778,-0.325332726483878,0,0.23,1,"2"
"LOC102606465",0.000160380566804778,-0.325955610374101,0,0.23,1,"2"
"VPS13B-DT",0.000160380566804778,-0.349938389061772,0,0.23,1,"2"
"RCN1",0.000160473298837836,-0.341168036599525,0.314,0.654,1,"2"
"GPD1L",0.000161206102207193,-0.279130557398777,0.02,0.272,1,"2"
"ENTPD1",0.000161711500404499,-0.278000316536911,0.02,0.267,1,"2"
"ANKH",0.000161713720831823,-0.317659617639475,0.039,0.305,1,"2"
"RNF220",0.000161713720831823,-0.320570492836914,0.039,0.305,1,"2"
"LYPLA2",0.000161783171041168,-0.318086340484681,0.176,0.506,1,"2"
"MFN2",0.000161874677059045,-0.31795666399578,0.118,0.395,1,"2"
"HSPB11",0.000163395396531267,0.371175041758851,0.765,0.609,1,"2"
"SFT2D1",0.000163968153293347,-0.319496569425645,0.451,0.765,1,"2"
"ZNF711",0.000164424151343205,-0.280547720185091,0.02,0.272,1,"2"
"STAT3",0.000165118106984864,0.300134930783789,0.765,0.753,1,"2"
"RNF187",0.000165372945705557,-0.341675872457745,0.392,0.77,1,"2"
"ABCD3",0.00016565383823452,0.395059768857972,0.686,0.601,1,"2"
"PRIM2",0.000165982280051781,-0.325599362531159,0.059,0.313,1,"2"
"CAMSAP1",0.000167830963607508,-0.290148096686452,0.118,0.416,1,"2"
"ESRP1",0.000169835140772629,-0.289310901778303,0.49,0.885,1,"2"
"MAFF",0.000170082722204615,0.358252805881128,0.686,0.49,1,"2"
"UBA3",0.000170723142551883,-0.310081093587822,0.412,0.807,1,"2"
"TRUB2",0.00017116083872026,-0.343140805463068,0.059,0.321,1,"2"
"GLRX2",0.000171174097546734,-0.326616019620124,0.059,0.325,1,"2"
"DEPP1",0.000172546736105042,-0.41138068295321,0.118,0.403,1,"2"
"SERTAD4",0.000173083925951572,-0.357608738632084,0.196,0.502,1,"2"
"PLEKHB2",0.000173127496479639,-0.259113790267534,0.431,0.786,1,"2"
"MIEN1",0.00017381731540614,-0.278228317935688,0.725,0.864,1,"2"
"FMNL2",0.000173919302927237,-0.393881872718597,0.02,0.259,1,"2"
"TOPORS",0.000175891519843517,-0.265493327296442,0.294,0.671,1,"2"
"USP33",0.000176137632498539,-0.322414811004662,0.353,0.72,1,"2"
"GOT1",0.000176772785557953,-0.347517673739245,0.196,0.519,1,"2"
"TRPT1",0.000177108525716585,-0.327088954982126,0.176,0.535,1,"2"
"TTC9C",0.000177732520218214,-0.356724388286278,0.098,0.407,1,"2"
"LNX1",0.000178929957276855,-0.286476361106703,0.137,0.457,1,"2"
"ZNF185",0.000179201556002133,-0.335678555303127,0.02,0.255,1,"2"
"RPP40",0.000179825112827714,-0.367122757869103,0.059,0.337,1,"2"
"VEZT",0.000184549972980639,0.270145248616534,0.804,0.802,1,"2"
"FZD1",0.000184687376271958,-0.286513956096646,0.02,0.255,1,"2"
"PAPSS2",0.000185629503770288,-0.354488980174557,0.059,0.329,1,"2"
"TMEM8B",0.000185758460696674,-0.272515217082639,0.02,0.267,1,"2"
"NR1D1",0.000186201117540021,-0.340461877481196,0.078,0.35,1,"2"
"RAB33B",0.000186427531333468,-0.34442941565868,0.216,0.588,1,"2"
"MTFR1",0.000187292594318361,-0.306459841793565,0.196,0.506,1,"2"
"ADCY5",0.000188616815736749,-0.289200376202557,0,0.226,1,"2"
"THRB",0.000188616815736749,-0.311977738390464,0,0.226,1,"2"
"FXN",0.000188616815736749,-0.315255863560197,0,0.226,1,"2"
"ZNF34",0.000188616815736749,-0.363202961706798,0,0.226,1,"2"
"PAX9",0.000189456347714862,-0.27412592706476,0.02,0.267,1,"2"
"PPP5C",0.000190330776784926,-0.281115029033656,0.02,0.255,1,"2"
"REL",0.000190676762209623,-0.286261173277093,0.255,0.613,1,"2"
"FIP1L1",0.000191316332168911,-0.254288273860513,0.294,0.667,1,"2"
"R3HDM1",0.000191680718058031,-0.251228402811068,0.196,0.568,1,"2"
"TRNAU1AP",0.000191994170039647,-0.25776756603432,0.157,0.486,1,"2"
"CCDC77",0.000192247650016464,-0.379701169480132,0.02,0.255,1,"2"
"PTPN4",0.00019255023157141,-0.27977219596605,0.157,0.469,1,"2"
"HSPA14",0.000193489220257365,-0.265417107140704,0.275,0.65,1,"2"
"PITPNA",0.000194302805578613,-0.260338568002908,0.176,0.481,1,"2"
"SIKE1",0.000195502753680233,-0.319518148643457,0.176,0.498,1,"2"
"GOT2",0.000196598027077376,0.361590556494233,0.725,0.617,1,"2"
"RECQL",0.000197381018327263,-0.299014157842984,0.235,0.584,1,"2"
"DCTN3",0.000199830436251752,-0.369132727008439,0.235,0.568,1,"2"
"SDHC",0.000201668921594815,-0.306755147960871,0.157,0.449,1,"2"
"ANAPC1P4",0.000201756620194137,-0.346059106475279,0.059,0.317,1,"2"
"C1GALT1",0.000202515062785974,-0.352264445791274,0.039,0.305,1,"2"
"FAM219B",0.000203210522138824,-0.35209287544244,0.059,0.329,1,"2"
"AP3S2",0.000204113412003048,-0.340711421118124,0.216,0.543,1,"2"
"SPRY1",0.000207652483064715,-0.352796705870407,0.02,0.263,1,"2"
"TCAF1",0.000210602525276878,-0.290541175976124,0.275,0.597,1,"2"
"WDFY1",0.000211533594574989,-0.289190443652401,0.176,0.498,1,"2"
"GPR143",0.000212648932608279,0.403170121055171,0.314,0.123,1,"2"
"SIL1",0.000213423457405794,0.442526748303298,0.529,0.37,1,"2"
"CDK5RAP2",0.000213603447377173,-0.28208256987495,0.098,0.403,1,"2"
"NIFK",0.000216835111793975,-0.317155951924425,0.373,0.798,1,"2"
"NDUFS2",0.00021889741275704,-0.269405841568417,0.51,0.852,1,"2"
"GTF3C4",0.000219662771364849,-0.301055094579669,0.176,0.469,1,"2"
"CBS",0.000221623264547953,-0.262355040394413,0,0.222,1,"2"
"INTS6L",0.000221623264547953,-0.300772196586332,0,0.222,1,"2"
"CSMD3",0.000221623264547953,-0.315896272221913,0,0.222,1,"2"
"PSPC1",0.00022213591944522,-0.317079161374487,0.235,0.531,1,"2"
"LINC01006",0.000222447021571115,-0.34566991412516,0.02,0.263,1,"2"
"CREB3L4",0.000223757638497944,0.344222348480403,0.706,0.584,1,"2"
"USP40",0.000224007832067214,-0.332593544065363,0.137,0.453,1,"2"
"RPP38",0.000224213902690052,-0.274325872303971,0.176,0.494,1,"2"
"TRIM74",0.000225202185410371,-0.300369449389556,0.255,0.617,1,"2"
"RNF40",0.000225238608751914,-0.319295286765898,0.176,0.498,1,"2"
"PGBD2",0.000225494786278095,-0.334034330087902,0.02,0.255,1,"2"
"PTPN13",0.000225848481578338,-0.325002747517625,0.137,0.42,1,"2"
"OVOL1",0.000226271843683539,-0.296632602086325,0.039,0.296,1,"2"
"KLHL28",0.000228203337253262,-0.279031956447274,0.176,0.527,1,"2"
"SLC5A6",0.00022926382469496,-0.254213113027407,0.196,0.56,1,"2"
"TRIP12",0.000229849974448987,-0.282611164852326,0.412,0.819,1,"2"
"IARS2",0.000231821890877846,-0.280997436343559,0.431,0.79,1,"2"
"THAP9-AS1",0.000232739331653175,-0.313670092479311,0.235,0.597,1,"2"
"STEAP2",0.000233067441685962,0.424095342133649,0.412,0.202,1,"2"
"FAM222B",0.000233841987981522,-0.270215757091523,0.176,0.514,1,"2"
"ERCC4",0.000237240637916608,-0.287049499990318,0.059,0.325,1,"2"
"TRMT10B",0.000238357312938241,-0.305215706243352,0.039,0.288,1,"2"
"YIPF4",0.000238721591297015,-0.269687737212968,0.333,0.658,1,"2"
"PARN",0.000238867314717659,-0.260868699629356,0.255,0.564,1,"2"
"BCKDHA",0.000240271931459148,-0.277047222583237,0.196,0.527,1,"2"
"BLOC1S1",0.000240797183440779,0.278201298378048,0.824,0.733,1,"2"
"ITPR1",0.00024084577879602,0.444835922578102,0.471,0.263,1,"2"
"SLC5A8",0.000241268978002646,-0.307616148238738,0.02,0.259,1,"2"
"SLC35A1",0.000241607247645315,-0.30723997325568,0.216,0.531,1,"2"
"TC2N",0.000245029668558748,0.297196975984794,0.824,0.72,1,"2"
"PEDS1",0.0002454934201705,-0.29782153981916,0.373,0.695,1,"2"
"SHTN1",0.000245632480313699,0.288673036834401,0.804,0.745,1,"2"
"CRACR2B",0.000248407246049639,-0.282627971373117,0.118,0.407,1,"2"
"NADSYN1",0.000249381869355862,-0.336162487712611,0.196,0.514,1,"2"
"EED",0.000253553917725709,-0.321413887713333,0.157,0.465,1,"2"
"PEX7",0.000254538681375567,-0.258089632683118,0.039,0.288,1,"2"
"DBI",0.000256615249768488,-0.280943768129761,0.706,0.988,1,"2"
"EXPH5",0.000257126442205522,-0.294871886524889,0.137,0.457,1,"2"
"RTKN",0.000257958088441729,-0.28566946561803,0.098,0.383,1,"2"
"ANLN",0.000258400030831081,-0.345130434701249,0.02,0.259,1,"2"
"ATP8A1",0.000260172521853072,-0.262201538574434,0,0.218,1,"2"
"VASH2",0.000260172521853072,-0.281213248007792,0,0.218,1,"2"
"DAPK1",0.000260172521853072,-0.304167346732877,0,0.218,1,"2"
"FADS1",0.000260172521853072,-0.331460696869788,0,0.218,1,"2"
"CLEC3A",0.000260172521853072,-0.542160420602923,0,0.218,1,"2"
"CD37",0.000260868227302524,-0.305629238428829,0.216,0.584,1,"2"
"ECPAS",0.000260889610686194,-0.258721057175112,0.373,0.737,1,"2"
"SMIM27",0.000261269216000016,-0.317788657631957,0.098,0.379,1,"2"
"HMGB2",0.00026156466686413,-0.298929275149446,0.255,0.601,1,"2"
"SLC30A7",0.000262173571275811,-0.290266316549883,0.353,0.749,1,"2"
"HMBOX1",0.00026281883316757,-0.339489547063838,0.078,0.346,1,"2"
"TRIM59",0.00026423336686745,-0.325870691411947,0.255,0.593,1,"2"
"CXCR4",0.000264241990657725,-0.376684326535385,0.039,0.288,1,"2"
"ZNF737",0.000266085575385836,-0.288098426776731,0.02,0.259,1,"2"
"POLR3K",0.000268132433670429,-0.332382401489329,0.216,0.568,1,"2"
"MPZL1",0.000271300108251094,-0.279629133344711,0.353,0.683,1,"2"
"PLAAT3",0.000271934499432449,-0.378244465857223,0.196,0.543,1,"2"
"LAGE3",0.000272187261373498,-0.28912421518153,0.216,0.568,1,"2"
"MRPS2",0.000272781207318911,-0.305300513750726,0.118,0.395,1,"2"
"UBE2C",0.000274531450501323,-0.387265159600481,0.059,0.317,1,"2"
"SLC35B1",0.000274743112731949,0.292352585976417,0.765,0.683,1,"2"
"RNF146",0.000274948105722127,-0.275159869205652,0.02,0.247,1,"2"
"PRXL2A",0.000276022561199568,-0.266571098079906,0.49,0.835,1,"2"
"LAPTM4B",0.000276681495814336,0.279942918729226,0.824,0.79,1,"2"
"UCK2",0.000277536959007361,-0.314978630429505,0.275,0.597,1,"2"
"WIPI1",0.000278396398409973,0.412227433055988,0.588,0.383,1,"2"
"IGFBP2",0.00027917497357039,-0.260036306836786,0.059,0.321,1,"2"
"CHD1",0.000279963158427797,0.267684747811892,0.804,0.778,1,"2"
"LOC102724163",0.00028027985377868,-0.42836991463125,0.039,0.28,1,"2"
"ERBIN",0.000280689031787114,0.284675618282954,0.745,0.77,1,"2"
"FLNA",0.000281517152385662,-0.350247667778469,0.098,0.37,1,"2"
"MRPL50",0.000281764863840344,-0.259163802273854,0.235,0.556,1,"2"
"PPP2CA",0.000283326681456136,0.366951163414207,0.765,0.708,1,"2"
"SLC35C2",0.000283613112022731,-0.327380086124981,0.157,0.44,1,"2"
"GLMN",0.000284274834444089,-0.254150383158101,0.059,0.333,1,"2"
"PDLIM1",0.000286833973740845,0.392123267552954,0.667,0.523,1,"2"
"CD22",0.000287238220933041,0.269080336416455,0.137,0.025,1,"2"
"ZBED1",0.000288433172261519,-0.258755416695942,0.137,0.42,1,"2"
"FBXW5",0.000288911526112927,-0.255728024575417,0.02,0.247,1,"2"
